Data,lat,long,Total Cases at this Location,date_confirmation,days_since_start,Total Passengers,City,State,Population,normalized_rank,num_bins
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.68863,-74.018244,16,3/11/2020,51,,,,,1,8
Cases,40.9849,-72.6151,5,3/11/2020,51,,,,,1,8
Cases,40.9849,-72.6151,5,3/11/2020,51,,,,,1,8
Cases,40.9849,-72.6151,5,3/11/2020,51,,,,,1,8
Cases,40.9849,-72.6151,5,3/11/2020,51,,,,,1,8
Cases,40.9849,-72.6151,5,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,40.842374,-73.839295,14,3/11/2020,51,,,,,1,8
Cases,48.16381557,-122.5479116,3,3/12/2020,52,,,,,1,8
Cases,48.47971094,-121.7273941,2,3/12/2020,52,,,,,1,8
Cases,48.16381557,-122.5479116,3,3/12/2020,52,,,,,1,8
Cases,30.30135289,-95.50545527,2,3/12/2020,52,,,,,1,8
Cases,26.15218767,-80.48771463,11,3/12/2020,52,,,,,1,8
Cases,26.15218767,-80.48771463,11,3/12/2020,52,,,,,1,8
Cases,26.57955075,-81.82734485,4,3/12/2020,52,,,,,1,8
Cases,35.55061155,-79.38794004,4,3/12/2020,52,,,,,1,8
Cases,35.55061155,-79.38794004,4,3/12/2020,52,,,,,1,8
Cases,35.55061155,-79.38794004,4,3/12/2020,52,,,,,1,8
Cases,35.55061155,-79.38794004,4,3/12/2020,52,,,,,1,8
Cases,37.52643949,-78.8355699,7,3/12/2020,52,,,,,1,8
Cases,37.52643949,-78.8355699,7,3/12/2020,52,,,,,1,8
Cases,37.52643949,-78.8355699,7,3/12/2020,52,,,,,1,8
Cases,37.52643949,-78.8355699,7,3/12/2020,52,,,,,1,8
Cases,37.52643949,-78.8355699,7,3/12/2020,52,,,,,1,8
Cases,37.52643949,-78.8355699,7,3/12/2020,52,,,,,1,8
Cases,37.52643949,-78.8355699,7,3/12/2020,52,,,,,1,8
Cases,39.57784451,-75.63770785,4,3/12/2020,52,,,,,1,8
Cases,39.57784451,-75.63770785,4,3/12/2020,52,,,,,1,8
Cases,39.57784451,-75.63770785,4,3/12/2020,52,,,,,1,8
Cases,40.21122015,-75.36693918,15,3/12/2020,52,,,,,1,8
Cases,40.21122015,-75.36693918,15,3/12/2020,52,,,,,1,8
Cases,40.21122015,-75.36693918,15,3/12/2020,52,,,,,1,8
Cases,40.21122015,-75.36693918,15,3/12/2020,52,,,,,1,8
Cases,40.75456194,-75.30777053,1,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,42.60048105,-73.97286419,1,3/12/2020,52,,,,,1,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.73994647,-73.58825355,20,3/12/2020,52,,,,,1,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,40.661,-73.944,64,3/12/2020,52,,,,,2,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.49133,-121.804,256,3/12/2020,52,,,,,7,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,47.40498985,-120.4380484,42,3/12/2020,52,,,,,2,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,48.04818,-121.696,108,3/12/2020,52,,,,,3,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,37.38020024,-119.6778784,198,3/12/2020,52,,,,,6,8
Cases,44.16620958,-70.20663187,1,3/12/2020,52,,,,,1,8
Cases,42.98656903,-71.12922845,3,3/12/2020,52,,,,,1,8
Cases,42.37182695,-73.20721759,9,3/12/2020,52,,,,,1,8
Cases,42.37182695,-73.20721759,9,3/12/2020,52,,,,,1,8
Cases,42.67259231,-70.95615369,2,3/12/2020,52,,,,,1,8
Cases,42.48609196,-71.39239708,49,3/12/2020,52,,,,,2,8
Cases,42.48609196,-71.39239708,49,3/12/2020,52,,,,,2,8
Cases,42.48609196,-71.39239708,49,3/12/2020,52,,,,,2,8
Cases,42.48609196,-71.39239708,49,3/12/2020,52,,,,,2,8
Cases,42.48609196,-71.39239708,49,3/12/2020,52,,,,,2,8
