region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,a_2009_h1n1,a_h1,a_h3,a_subtyping_not_performed,a_unable_to_subtype,b,h3n2v,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline,season_week_date,season_week_label,rili_minus,avg_rili_minus1,sd_rili_minus1,max_rili_minus,avg_rili_minus,sd_rili_minus,z_score,z_score_bin,rili_minus_is_max
HHS Regions,hhs7,2015,47,617,0,1,0.162075,0,0.162075,11/22/2015,NA,NA,NA,NA,NA,NA,NA,1.31092,1.43597,48,63,NA,66,18,13,208,78,14485,11/22/2015,17,2015/2016,hhs7,1.7,NA,NA,0.77,0.630741597,0.258726688,1.28456553,0.612837345,0.27820383,0.564486328,"(0,1]",FALSE
HHS Regions,hhs8,2015,47,1103,2,1,0.271985,0.181324,0.0906618,11/22/2015,NA,NA,NA,NA,NA,NA,NA,0.997922,1.50242,149,86,NA,197,39,19,490,120,32614,11/22/2015,17,2015/2016,hhs8,1.4,NA,NA,0.711,0.684166371,0.430726121,1.874248365,0.644906255,0.384610695,0.171488888,"(0,1]",FALSE
HHS Regions,hhs9,2015,47,1060,5,1,0.566038,0.471698,0.0943396,11/22/2015,NA,NA,NA,NA,NA,NA,NA,2.2437,1.96048,305,233,NA,393,86,138,1155,256,58914,11/22/2015,17,2015/2016,hhs9,2.6,NA,NA,0.858,0.805971805,0.310993409,1.73349035,0.787757523,0.344334572,0.204218023,"(0,1]",FALSE
HHS Regions,hhs10,2015,47,533,1,1,0.375235,0.187617,0.187617,11/22/2015,NA,NA,NA,NA,NA,NA,NA,0.82039,0.998143,31,18,NA,24,10,3,86,75,8616,11/22/2015,17,2015/2016,hhs10,1.1,NA,NA,0.743,0.816186168,0.610223907,3.242594737,0.768053064,0.660774484,-0.037898725,"(-1,0]",FALSE
HHS Regions,hhs1,2015,48,780,2,1,0.384615,0.25641,0.128205,11/29/2015,NA,NA,NA,NA,NA,NA,NA,0.807851,0.772896,117,54,NA,183,33,12,399,148,51624,11/29/2015,18,2015/2016,hhs1,1.3,NA,NA,0.619,0.690102431,0.215370153,1.314219583,0.71999928,0.242570121,-0.416232317,"(-1,0]",FALSE
HHS Regions,hhs2,2015,48,1661,15,2,1.02348,0.90307,0.120409,11/29/2015,NA,NA,NA,NA,NA,NA,NA,1.57092,1.98748,1164,333,NA,835,146,81,2559,196,128756,11/29/2015,18,2015/2016,hhs2,2.3,NA,NA,0.676,0.831714031,0.440519811,2.448638704,0.860932859,0.424075999,-0.43604123,"(-1,0]",FALSE
HHS Regions,hhs3,2015,48,1204,4,2,0.498339,0.332226,0.166113,11/29/2015,NA,NA,NA,NA,NA,NA,NA,1.83996,1.94492,780,712,NA,927,220,131,2770,290,142422,11/29/2015,18,2015/2016,hhs3,1.8,NA,NA,1.017,0.787231458,0.281717555,1.477148918,0.838523905,0.36575075,0.488261675,"(0,1]",FALSE
HHS Regions,hhs4,2015,48,3270,66,49,3.51682,2.01835,1.49847,11/29/2015,NA,NA,NA,NA,NA,NA,NA,1.31254,1.47822,616,466,NA,738,179,100,2099,315,141995,11/29/2015,18,2015/2016,hhs4,1.6,NA,NA,0.791,0.792731889,0.234321086,1.320169172,0.830530002,0.236882625,-0.16481705,"(-1,0]",FALSE
HHS Regions,hhs5,2015,48,2883,15,4,0.659036,0.520291,0.138744,11/29/2015,NA,NA,NA,NA,NA,NA,NA,1.14488,1.35145,473,285,NA,564,139,88,1549,292,114618,11/29/2015,18,2015/2016,hhs5,1.9,NA,NA,0.599,0.751159837,0.207117827,1.125374649,0.753528405,0.213762607,-0.724781239,"(-1,0]",FALSE
HHS Regions,hhs6,2015,48,2494,12,11,0.922213,0.481155,0.441059,11/29/2015,NA,NA,NA,NA,NA,NA,NA,3.638,2.82482,735,713,NA,911,288,180,2827,271,100077,11/29/2015,18,2015/2016,hhs6,3.6,NA,NA,1.001,0.755277904,0.352370114,1.832212759,0.754113035,0.378955269,0.652116665,"(0,1]",FALSE
HHS Regions,hhs7,2015,48,752,4,0,0.531915,0.531915,0,11/29/2015,NA,NA,NA,NA,NA,NA,NA,0.95359,1.05228,49,53,NA,85,23,12,222,78,21097,11/29/2015,18,2015/2016,hhs7,1.7,NA,NA,0.558,0.654604287,0.33020007,1.680243137,0.662789452,0.334239898,-0.313660511,"(-1,0]",FALSE
HHS Regions,hhs8,2015,48,1253,4,1,0.399042,0.319234,0.0798085,11/29/2015,NA,NA,NA,NA,NA,NA,NA,0.725679,1.01152,114,82,NA,171,39,19,425,121,42016,11/29/2015,18,2015/2016,hhs8,1.4,NA,NA,0.516,0.644284633,0.398188944,2.215880196,0.725583411,0.603758665,-0.346677709,"(-1,0]",FALSE
HHS Regions,hhs9,2015,48,1279,12,7,1.48554,0.938233,0.547303,11/29/2015,NA,NA,NA,NA,NA,NA,NA,2.00403,1.92103,369,293,NA,623,157,197,1639,252,85319,11/29/2015,18,2015/2016,hhs9,2.6,NA,NA,0.759,0.813873485,0.380154864,1.949650783,0.813914182,0.333333064,-0.16375114,"(-1,0]",FALSE
HHS Regions,hhs10,2015,48,625,11,4,2.4,1.76,0.64,11/29/2015,NA,NA,NA,NA,NA,NA,NA,0.812498,0.923988,52,20,NA,39,8,9,128,77,13853,11/29/2015,18,2015/2016,hhs10,1.1,NA,NA,0.721,0.80986085,0.914588066,4.646121053,0.821016331,0.75608307,-0.132404783,"(-1,0]",FALSE
HHS Regions,hhs1,2015,49,821,2,5,0.852619,0.243605,0.609013,12/6/2015,NA,NA,NA,NA,NA,NA,NA,0.975831,0.837658,115,63,NA,210,22,21,431,150,51453,12/6/2015,19,2015/2016,hhs1,1.3,NA,NA,0.744,0.773546795,0.23685245,1.225628571,0.764718934,0.310185027,-0.06602445,"(-1,0]",FALSE
HHS Regions,hhs2,2015,49,1670,14,4,1.07784,0.838323,0.239521,12/6/2015,NA,NA,NA,NA,NA,NA,NA,1.86092,2.19425,1317,347,NA,935,153,82,2834,191,129156,12/6/2015,19,2015/2016,hhs2,2.3,NA,NA,0.8,0.828912339,0.180223044,1.103704756,0.839141992,0.305729487,-0.126801955,"(-1,0]",FALSE
HHS Regions,hhs3,2015,49,1337,2,1,0.224383,0.149589,0.0747943,12/6/2015,NA,NA,NA,NA,NA,NA,NA,2.02023,2.07605,788,686,NA,1068,206,161,2909,289,140122,12/6/2015,19,2015/2016,hhs3,1.8,NA,NA,1.12,0.828631314,0.305791966,1.593431616,0.822192732,0.305206619,0.97520462,"(0,1]",FALSE
HHS Regions,hhs4,2015,49,3573,66,62,3.58242,1.84719,1.73524,12/6/2015,NA,NA,NA,NA,NA,NA,NA,1.33302,1.52444,576,430,NA,764,176,98,2044,303,134082,12/6/2015,19,2015/2016,hhs4,1.6,NA,NA,0.803,0.84287414,0.257351315,1.37280313,0.882692709,0.320601643,-0.247664647,"(-1,0]",FALSE
HHS Regions,hhs5,2015,49,2968,15,7,0.74124,0.505391,0.235849,12/6/2015,NA,NA,NA,NA,NA,NA,NA,1.38051,1.53142,487,291,NA,670,172,116,1736,294,113359,12/6/2015,19,2015/2016,hhs5,1.9,NA,NA,0.721,0.758016045,0.242800139,1.51585989,0.801192,0.326517524,-0.244989982,"(-1,0]",FALSE
HHS Regions,hhs6,2015,49,2481,14,13,1.08827,0.564289,0.523982,12/6/2015,NA,NA,NA,NA,NA,NA,NA,3.6785,2.74956,731,681,NA,814,299,152,2677,260,97361,12/6/2015,19,2015/2016,hhs6,3.6,NA,NA,1.011,0.75829001,0.354374464,1.749921009,0.799207208,0.366346312,0.577263474,"(0,1]",FALSE
HHS Regions,hhs7,2015,49,749,6,2,1.06809,0.801068,0.267023,12/6/2015,NA,NA,NA,NA,NA,NA,NA,0.912263,1.02175,54,51,NA,72,15,18,210,80,20553,12/6/2015,19,2015/2016,hhs7,1.7,NA,NA,0.531,0.703022472,0.408625812,2.1385991,0.772414041,0.581579618,-0.415283446,"(-1,0]",FALSE
HHS Regions,hhs8,2015,49,1238,6,5,0.88853,0.484653,0.403877,12/6/2015,NA,NA,NA,NA,NA,NA,NA,0.891982,1.1021,134,89,NA,186,32,24,465,121,42192,12/6/2015,19,2015/2016,hhs8,1.4,NA,NA,0.631,0.848299227,0.871615288,4.292907348,0.745688685,0.602602942,-0.189544006,"(-1,0]",FALSE
HHS Regions,hhs9,2015,49,1214,8,3,0.906096,0.658979,0.247117,12/6/2015,NA,NA,NA,NA,NA,NA,NA,2.0343,1.95267,341,252,NA,638,171,197,1599,251,81888,12/6/2015,19,2015/2016,hhs9,2.6,NA,NA,0.775,0.821897255,0.320230097,1.626146017,0.870144557,0.398323878,-0.238024856,"(-1,0]",FALSE
HHS Regions,hhs10,2015,49,622,7,4,1.76849,1.1254,0.643087,12/6/2015,NA,NA,NA,NA,NA,NA,NA,0.594886,0.6004,32,12,NA,27,6,4,81,81,13491,12/6/2015,19,2015/2016,hhs10,1.1,NA,NA,0.531,0.837001976,0.748439524,3.890352632,0.861122074,0.797971117,-0.413399311,"(-1,0]",FALSE
HHS Regions,hhs1,2015,50,842,1,2,0.356295,0.118765,0.23753,12/13/2015,NA,NA,NA,NA,NA,NA,NA,1.03668,0.838048,119,61,NA,173,24,20,397,142,47372,12/13/2015,20,2015/2016,hhs1,1.3,12/8/2019,8-Dec,0.795,0.830507576,0.429971556,2.582721804,0.854085503,0.414736982,-0.143417667,"(-1,0]",FALSE
HHS Regions,hhs2,2015,50,1835,12,5,0.926431,0.653951,0.27248,12/13/2015,NA,NA,NA,NA,NA,NA,NA,1.74541,2.28485,1382,375,NA,887,157,108,2909,197,127317,12/13/2015,20,2015/2016,hhs2,2.3,12/8/2019,8-Dec,0.752,0.856799607,0.249562402,1.394006717,0.879776371,0.301650427,-0.424109797,"(-1,0]",FALSE
HHS Regions,hhs3,2015,50,1295,2,2,0.30888,0.15444,0.15444,12/13/2015,NA,NA,NA,NA,NA,NA,NA,2.27837,2.28721,960,689,NA,1084,253,179,3165,288,138378,12/13/2015,20,2015/2016,hhs3,1.8,12/8/2019,8-Dec,1.262,0.850715425,0.3365636,1.995262541,0.894078493,0.355900223,1.033359664,"(1,2]",FALSE
HHS Regions,hhs4,2015,50,4058,162,130,7.19566,3.99211,3.20355,12/13/2015,NA,NA,NA,NA,NA,NA,NA,1.4868,1.74325,687,413,NA,854,176,135,2265,307,129930,12/13/2015,20,2015/2016,hhs4,1.6,12/8/2019,8-Dec,0.862,1.012472097,0.411369892,2.080341355,1.024529855,0.425379231,-0.381178753,"(-1,0]",FALSE
HHS Regions,hhs5,2015,50,2954,16,5,0.7109,0.541638,0.169262,12/13/2015,NA,NA,NA,NA,NA,NA,NA,1.44161,1.56788,497,303,NA,583,152,94,1629,292,103898,12/13/2015,20,2015/2016,hhs5,1.9,12/8/2019,8-Dec,0.753,0.894400118,0.463107177,2.636576953,0.906957902,0.459810482,-0.334071754,"(-1,0]",FALSE
HHS Regions,hhs6,2015,50,2613,13,15,1.07157,0.497512,0.574053,12/13/2015,NA,NA,NA,NA,NA,NA,NA,3.75233,2.91253,807,700,NA,735,279,179,2700,256,92703,12/13/2015,20,2015/2016,hhs6,3.6,12/8/2019,8-Dec,1.031,0.88405371,0.392870737,1.6252801,0.939038892,0.464395697,0.198334901,"(0,1]",FALSE
HHS Regions,hhs7,2015,50,757,8,2,1.321,1.0568,0.264201,12/13/2015,NA,NA,NA,NA,NA,NA,NA,1.19874,1.25181,59,63,NA,90,20,10,242,81,19332,12/13/2015,20,2015/2016,hhs7,1.7,12/8/2019,8-Dec,0.696,0.959615363,0.845347629,4.299676575,0.932526688,0.725767157,-0.326138245,"(-1,0]",FALSE
HHS Regions,hhs8,2015,50,1235,4,14,1.45749,0.323887,1.1336,12/13/2015,NA,NA,NA,NA,NA,NA,NA,0.895779,1.31136,166,83,NA,208,31,26,514,119,39196,12/13/2015,20,2015/2016,hhs8,1.4,12/8/2019,8-Dec,0.631,0.744482194,0.42883895,2.158921276,0.828958794,0.604974163,-0.328017788,"(-1,0]",FALSE
HHS Regions,hhs9,2015,50,1233,14,10,1.94647,1.13544,0.81103,12/13/2015,NA,NA,NA,NA,NA,NA,NA,2.13484,2.0329,421,264,NA,465,154,189,1493,243,73442,12/13/2015,20,2015/2016,hhs9,2.6,12/8/2019,8-Dec,0.805,0.974662929,0.476267998,2.215535882,0.970822378,0.457561481,-0.362164195,"(-1,0]",FALSE
HHS Regions,hhs10,2015,50,536,12,7,3.54478,2.23881,1.30597,12/13/2015,NA,NA,NA,NA,NA,NA,NA,0.658719,0.703319,37,12,NA,26,4,3,82,75,11659,12/13/2015,20,2015/2016,hhs10,1.1,12/8/2019,8-Dec,0.578,0.936503396,0.751644206,3.8711,0.968062857,0.763979303,-0.51108034,"(-1,0]",FALSE
HHS Regions,hhs1,2015,51,886,9,2,1.24153,1.0158,0.225734,12/20/2015,NA,NA,NA,NA,NA,NA,NA,1.38302,1.10902,117,42,NA,120,20,19,318,134,28674,12/20/2015,21,2015/2016,hhs1,1.3,NA,NA,1.051,0.95820214,0.522200185,2.867312662,1.015754436,0.583783589,0.059780615,"(0,1]",FALSE
HHS Regions,hhs2,2015,51,1701,11,4,0.881834,0.646678,0.235156,12/20/2015,NA,NA,NA,NA,NA,NA,NA,2.29498,2.74702,1520,343,NA,803,130,129,2925,198,106479,12/20/2015,21,2015/2016,hhs2,2.3,NA,NA,0.989,0.953617168,0.421791036,1.755386242,0.959036458,0.372775945,0.080428582,"(0,1]",FALSE
HHS Regions,hhs3,2015,51,1295,8,7,1.1583,0.617761,0.540541,12/20/2015,NA,NA,NA,NA,NA,NA,NA,2.81511,2.69939,1054,738,NA,945,278,178,3193,274,118286,12/20/2015,21,2015/2016,hhs3,1.8,NA,NA,1.546,1.00288874,0.407938466,2.146054679,1.032066201,0.432084573,1.189046307,"(1,2]",FALSE
HHS Regions,hhs4,2015,51,3618,92,84,4.86457,2.54284,2.32172,12/20/2015,NA,NA,NA,NA,NA,NA,NA,1.86992,2.16333,683,420,NA,743,190,138,2174,305,100493,12/20/2015,21,2015/2016,hhs4,1.6,NA,NA,1.112,1.218243327,0.500586042,2.234231697,1.213953803,0.541753759,-0.188473141,"(-1,0]",FALSE
HHS Regions,hhs5,2015,51,2831,25,7,1.13034,0.88308,0.247262,12/20/2015,NA,NA,NA,NA,NA,NA,NA,1.8278,2.02272,562,250,NA,429,158,116,1515,284,74899,12/20/2015,21,2015/2016,hhs5,1.9,NA,NA,0.951,1.068457542,0.574685359,3.141479129,1.114425655,0.610926614,-0.267298104,"(-1,0]",FALSE
HHS Regions,hhs6,2015,51,2795,27,25,1.86047,0.966011,0.894454,12/20/2015,NA,NA,NA,NA,NA,NA,NA,4.27091,3.27205,807,678,NA,691,260,198,2634,263,80500,12/20/2015,21,2015/2016,hhs6,3.6,NA,NA,1.164,1.174772956,0.540361727,2.235816565,1.11359889,0.560847595,0.090386505,"(0,1]",FALSE
HHS Regions,hhs7,2015,51,692,1,3,0.578035,0.144509,0.433526,12/20/2015,NA,NA,NA,NA,NA,NA,NA,1.39056,1.40241,51,49,NA,51,20,12,183,80,13049,12/20/2015,21,2015/2016,hhs7,1.7,NA,NA,0.813,1.134942229,0.806175867,3.903929803,1.177468382,0.904824139,-0.402531372,"(-1,0]",FALSE
HHS Regions,hhs8,2015,51,1201,18,13,2.58118,1.49875,1.08243,12/20/2015,NA,NA,NA,NA,NA,NA,NA,1.15229,1.58047,142,123,NA,170,41,27,503,119,31826,12/20/2015,21,2015/2016,hhs8,1.4,NA,NA,0.802,0.894094962,0.420605476,1.880706408,0.924748334,0.498589762,-0.246553036,"(-1,0]",FALSE
HHS Regions,hhs9,2015,51,1333,23,18,3.07577,1.72543,1.35034,12/20/2015,NA,NA,NA,NA,NA,NA,NA,2.80184,2.59693,418,228,NA,352,158,195,1351,245,52023,12/20/2015,21,2015/2016,hhs9,2.6,NA,NA,1.044,1.115906949,0.522825141,2.681434913,1.175336021,0.565359448,-0.231446907,"(-1,0]",FALSE
HHS Regions,hhs10,2015,51,526,6,3,1.71103,1.14068,0.570342,12/20/2015,NA,NA,NA,NA,NA,NA,NA,0.66188,0.623279,23,5,NA,13,1,1,43,76,6899,12/20/2015,21,2015/2016,hhs10,1.1,NA,NA,0.591,1.130683199,0.796684671,3.385257895,1.186691724,0.957280914,-0.621842604,"(-1,0]",FALSE
HHS Regions,hhs1,2015,52,991,6,1,0.706357,0.605449,0.100908,12/27/2015,NA,NA,NA,NA,NA,NA,NA,1.59869,1.27352,122,55,NA,128,27,20,352,133,27640,12/27/2015,22,2015/2016,hhs1,1.3,NA,NA,1.221,1.258553593,0.704357559,3.12081953,1.155612852,0.631475142,0.10366549,"(0,1]",FALSE
HHS Regions,hhs2,2015,52,1774,23,13,2.02931,1.29651,0.732807,12/27/2015,NA,NA,NA,NA,NA,NA,NA,2.30133,2.94139,1723,434,NA,787,150,135,3229,191,109778,12/27/2015,22,2015/2016,hhs2,2.3,NA,NA,0.98,1.066692598,0.40842196,2.002338933,1.001338493,0.387183563,-0.054405891,"(-1,0]",FALSE
HHS Regions,hhs3,2015,52,1596,10,6,1.00251,0.626566,0.37594,12/27/2015,NA,NA,NA,NA,NA,NA,NA,2.97706,2.64344,1172,781,NA,857,349,267,3426,277,129604,12/27/2015,22,2015/2016,hhs3,1.8,NA,NA,1.637,1.242594439,0.465192729,2.336191928,1.157597708,0.485622435,0.987894595,"(0,1]",FALSE
HHS Regions,hhs4,2015,52,3950,109,108,5.49367,2.75949,2.73418,12/27/2015,NA,NA,NA,NA,NA,NA,NA,1.72166,1.87398,663,435,NA,650,225,149,2122,302,113235,12/27/2015,22,2015/2016,hhs4,1.6,NA,NA,1.017,1.411145985,0.636669684,2.86334018,1.266573962,0.555011773,-0.449811019,"(-1,0]",FALSE
HHS Regions,hhs5,2015,52,3316,15,6,0.633293,0.452352,0.180941,12/27/2015,NA,NA,NA,NA,NA,NA,NA,1.73677,1.90992,550,279,NA,367,162,124,1482,283,77595,12/27/2015,22,2015/2016,hhs5,1.9,NA,NA,0.908,1.380419304,0.695310209,3.599896091,1.212057135,0.60767995,-0.499862676,"(-1,0]",FALSE
HHS Regions,hhs6,2015,52,2808,20,16,1.28205,0.712251,0.569801,12/27/2015,NA,NA,NA,NA,NA,NA,NA,4.63939,3.29259,815,804,NA,608,368,231,2826,258,85829,12/27/2015,22,2015/2016,hhs6,3.6,NA,NA,1.272,1.281970006,0.662155326,2.930075,1.208565991,0.594012598,0.10712134,"(0,1]",FALSE
HHS Regions,hhs7,2015,52,777,4,0,0.514801,0.514801,0,12/27/2015,NA,NA,NA,NA,NA,NA,NA,1.55082,1.54091,40,60,NA,52,18,24,194,79,12590,12/27/2015,22,2015/2016,hhs7,1.7,NA,NA,0.908,1.437847554,1.023190995,3.941821959,1.270773592,0.878221672,-0.413588963,"(-1,0]",FALSE
HHS Regions,hhs8,2015,52,1506,24,19,2.85525,1.59363,1.26162,12/27/2015,NA,NA,NA,NA,NA,NA,NA,1.49666,1.77308,181,148,NA,176,55,39,599,119,33783,12/27/2015,22,2015/2016,hhs8,1.4,NA,NA,1.039,1.135667847,0.571844118,2.339831171,1.008435906,0.522911777,0.057529981,"(0,1]",FALSE
HHS Regions,hhs9,2015,52,1465,40,19,4.0273,2.73038,1.29693,12/27/2015,NA,NA,NA,NA,NA,NA,NA,3.04687,2.65453,407,260,NA,368,160,190,1385,230,52175,12/27/2015,22,2015/2016,hhs9,2.6,NA,NA,1.125,1.435438185,0.610242292,3.202977647,1.299132689,0.643491852,-0.271105929,"(-1,0]",FALSE
HHS Regions,hhs10,2015,52,682,13,12,3.66569,1.90616,1.75953,12/27/2015,NA,NA,NA,NA,NA,NA,NA,0.791975,0.787498,27,8,NA,18,10,1,64,77,8127,12/27/2015,22,2015/2016,hhs10,1.1,NA,NA,0.694,1.492888578,1.212302512,6.089526316,1.326994612,0.94664101,-0.66911265,"(-1,0]",FALSE
HHS Regions,hhs1,2016,1,1181,12,5,1.43946,1.01609,0.42337,1/3/2016,NA,NA,NA,NA,NA,NA,NA,1.32779,1.04943,141,95,NA,154,40,25,455,138,43357,1/3/2016,23,2015/2016,hhs1,1.3,NA,NA,1.007,1.250082823,0.635743244,2.686135959,1.216717551,0.654322739,-0.321008163,"(-1,0]",FALSE
HHS Regions,hhs2,2016,1,2336,27,5,1.36986,1.15582,0.214041,1/3/2016,NA,NA,NA,NA,NA,NA,NA,1.77591,2.36206,1266,475,NA,760,224,145,2870,191,121504,1/3/2016,23,2015/2016,hhs2,2.3,NA,NA,0.762,0.983705712,0.33482588,1.506191663,0.993704099,0.374882042,-0.619252073,"(-1,0]",FALSE
HHS Regions,hhs3,2016,1,1637,6,3,0.549786,0.366524,0.183262,1/3/2016,NA,NA,NA,NA,NA,NA,NA,2.38365,2.26008,827,833,NA,891,314,188,3053,281,135084,1/3/2016,23,2015/2016,hhs3,1.8,NA,NA,1.317,1.227309946,0.556232864,2.803002193,1.212474914,0.549006902,0.190333754,"(0,1]",FALSE
HHS Regions,hhs4,2016,1,3497,94,54,4.2322,2.68802,1.54418,1/3/2016,NA,NA,NA,NA,NA,NA,NA,1.36654,1.52148,617,475,NA,662,201,133,2088,321,137235,1/3/2016,23,2015/2016,hhs4,1.6,NA,NA,0.818,1.170332573,0.513292877,2.178555183,1.209744703,0.562731323,-0.696253929,"(-1,0]",FALSE
HHS Regions,hhs5,2016,1,3510,56,12,1.93732,1.59544,0.34188,1/3/2016,NA,NA,NA,NA,NA,NA,NA,1.40441,1.66397,561,339,NA,512,191,134,1737,290,104389,1/3/2016,23,2015/2016,hhs5,1.9,NA,NA,0.725,1.187294558,0.526624592,2.461932338,1.195878227,0.558552188,-0.84331426,"(-1,0]",FALSE
HHS Regions,hhs6,2016,1,2838,34,17,1.79704,1.19803,0.599013,1/3/2016,NA,NA,NA,NA,NA,NA,NA,3.77153,2.85428,655,754,NA,653,345,213,2620,258,91792,1/3/2016,23,2015/2016,hhs6,3.6,NA,NA,1.029,1.168955011,0.594333628,2.317232345,1.172685607,0.593909692,-0.242233838,"(-1,0]",FALSE
HHS Regions,hhs7,2016,1,767,7,3,1.30378,0.912647,0.391134,1/3/2016,NA,NA,NA,NA,NA,NA,NA,1.41906,1.42283,62,83,NA,55,34,21,255,74,17922,1/3/2016,23,2015/2016,hhs7,1.7,NA,NA,0.824,1.239530994,0.800525405,2.967407359,1.228006563,0.837610957,-0.482501538,"(-1,0]",FALSE
HHS Regions,hhs8,2016,1,1583,43,25,4.29564,2.71636,1.57928,1/3/2016,NA,NA,NA,NA,NA,NA,NA,1.11457,1.30388,146,112,NA,200,46,26,530,118,40648,1/3/2016,23,2015/2016,hhs8,1.4,NA,NA,0.762,0.995544909,0.558218398,2.129924318,1.024687024,0.535057216,-0.491095341,"(-1,0]",FALSE
HHS Regions,hhs9,2016,1,1714,99,36,7.87631,5.77596,2.10035,1/3/2016,NA,NA,NA,NA,NA,NA,NA,2.42695,2.32445,462,389,NA,577,222,261,1911,254,82213,1/3/2016,23,2015/2016,hhs9,2.6,NA,NA,0.86,1.346052934,0.760920027,3.982401008,1.298776572,0.64496039,-0.68043725,"(-1,0]",FALSE
HHS Regions,hhs10,2016,1,723,18,24,5.80913,2.48963,3.3195,1/3/2016,NA,NA,NA,NA,NA,NA,NA,0.888661,1.03464,38,42,NA,30,14,11,135,79,13048,1/3/2016,23,2015/2016,hhs10,1.1,NA,NA,0.761,1.357412061,0.774064257,3.273957895,1.383588208,0.936436378,-0.664909028,"(-1,0]",FALSE
HHS Regions,hhs1,2016,2,1025,35,3,3.70732,3.41463,0.292683,1/10/2016,NA,NA,NA,NA,NA,NA,NA,1.40757,1.12967,155,86,NA,196,29,25,491,137,43464,1/10/2016,24,2015/2016,hhs1,1.3,NA,NA,1.043,1.141516238,0.644962309,2.642613207,1.171630492,0.606091429,-0.212880758,"(-1,0]",FALSE
HHS Regions,hhs2,2016,2,2126,53,9,2.91627,2.49294,0.42333,1/10/2016,NA,NA,NA,NA,NA,NA,NA,2.37764,2.33214,1070,485,NA,904,211,143,2813,197,120619,1/10/2016,24,2015/2016,hhs2,2.3,NA,NA,1.004,0.930713987,0.382406559,1.647405477,0.980371614,0.386311372,0.060152969,"(0,1]",FALSE
HHS Regions,hhs3,2016,2,1445,7,5,0.83045,0.484429,0.346021,1/10/2016,NA,NA,NA,NA,NA,NA,NA,2.32746,2.17537,766,709,NA,948,252,181,2856,279,131288,1/10/2016,24,2015/2016,hhs3,1.8,NA,NA,1.282,1.167520358,0.635479309,3.027572228,1.209047489,0.594773789,0.123152449,"(0,1]",FALSE
HHS Regions,hhs4,2016,2,3381,197,63,7.69003,5.82668,1.86335,1/10/2016,NA,NA,NA,NA,NA,NA,NA,1.48204,1.55632,580,429,NA,828,203,132,2172,327,139560,1/10/2016,24,2015/2016,hhs4,1.6,NA,NA,0.855,1.04775555,0.489621424,2.575560161,1.122049002,0.522101521,-0.511404042,"(-1,0]",FALSE
HHS Regions,hhs5,2016,2,3232,52,5,1.76361,1.60891,0.154703,1/10/2016,NA,NA,NA,NA,NA,NA,NA,1.36099,1.69529,547,307,NA,575,157,106,1692,285,99806,1/10/2016,24,2015/2016,hhs5,1.9,NA,NA,0.704,1.019920819,0.369695413,1.852308486,1.080576564,0.421056211,-0.895127426,"(-1,0]",FALSE
HHS Regions,hhs6,2016,2,2767,43,22,2.34911,1.55403,0.795085,1/10/2016,NA,NA,NA,NA,NA,NA,NA,3.53418,2.88479,765,602,NA,825,255,150,2597,261,90024,1/10/2016,24,2015/2016,hhs6,3.6,NA,NA,0.959,1.067131803,0.525260605,1.872140981,1.114814755,0.519187292,-0.300777186,"(-1,0]",FALSE
HHS Regions,hhs7,2016,2,755,13,1,1.8543,1.72185,0.13245,1/10/2016,NA,NA,NA,NA,NA,NA,NA,1.1452,1.14412,37,58,NA,78,26,19,218,78,19054,1/10/2016,24,2015/2016,hhs7,1.7,NA,NA,0.661,1.006641142,0.621472926,2.536207679,1.128312488,0.694058817,-0.673079651,"(-1,0]",FALSE
HHS Regions,hhs8,2016,2,1499,20,29,3.26885,1.33422,1.93462,1/10/2016,NA,NA,NA,NA,NA,NA,NA,1.1948,1.56855,187,145,NA,227,50,31,640,118,40802,1/10/2016,24,2015/2016,hhs8,1.4,NA,NA,0.826,0.942848316,0.476131377,1.809877425,1.003656526,0.526454927,-0.338348538,"(-1,0]",FALSE
HHS Regions,hhs9,2016,2,1725,128,42,9.85507,7.42029,2.43478,1/10/2016,NA,NA,NA,NA,NA,NA,NA,2.40393,2.29848,415,332,NA,726,172,227,1872,244,81445,1/10/2016,24,2015/2016,hhs9,2.6,NA,NA,0.833,1.114838598,0.528007405,2.47384051,1.185017744,0.626570499,-0.561067148,"(-1,0]",FALSE
HHS Regions,hhs10,2016,2,734,23,45,9.26431,3.13351,6.13079,1/10/2016,NA,NA,NA,NA,NA,NA,NA,1.08777,1.20754,52,27,NA,55,25,7,166,79,13747,1/10/2016,24,2015/2016,hhs10,1.1,NA,NA,0.897,1.300463986,0.790525146,3.474031579,1.355354641,0.771542542,-0.593727338,"(-1,0]",FALSE
HHS Regions,hhs1,2016,3,1097,39,9,4.37557,3.55515,0.820419,1/17/2016,NA,NA,NA,NA,NA,NA,NA,1.51447,1.23407,184,75,NA,193,30,34,516,139,41813,1/17/2016,25,2015/2016,hhs1,1.3,NA,NA,1.114,1.123292414,0.55410674,2.527030917,1.1572508,0.580534315,-0.074497332,"(-1,0]",FALSE
